Sentence #,Word,Tag
Sentence: 30,l,O
Sentence: 30,24,O
Sentence: 30,KB,O
Sentence: 30,/,O
Sentence: 30,S,O
Sentence: 30,Vitamins,O
Sentence: 30,Calcium,O
Sentence: 30,",",O
Sentence: 30,A,O
Sentence: 30,",",O
Sentence: 30,C&D,O
Sentence: 30,Zinc,O
Sentence: 30,&,O
Sentence: 30,Iron,O
Sentence: 30,NAN,O
Sentence: 30,NÃ¢N,O
Sentence: 30,3,O
Sentence: 30,Stage,O
Sentence: 30,After,O
Sentence: 30,12,O
Sentence: 30,months,O
Sentence: 30,Up,O
Sentence: 30,to,O
Sentence: 30,24,O
Sentence: 30,months,O
Sentence: 30,IMPORTANT,O
Sentence: 30,NOTICE,O
Sentence: 30,:,O
Sentence: 30,MOTHER,O
Sentence: 30,'S,O
Sentence: 30,MILK,O
Sentence: 30,IS,O
Sentence: 30,BEST,O
Sentence: 30,FOR,O
Sentence: 30,YOUR,O
Sentence: 30,BABY,O
Sentence: 30,.,O
Sentence: 30,NÄ€N,O
Sentence: 30,Jssal,O
Sentence: 31,(,O
Sentence: 31,NUTRICIA,B-PRODUCT
Sentence: 31,40,O
Sentence: 31,YEARS,O
Sentence: 31,OF,O
Sentence: 31,RESEARCH,O
Sentence: 31,INSPIRED,O
Sentence: 31,BY,O
Sentence: 31,EARLY,O
Sentence: 31,UIFE,O
Sentence: 31,NUTRITION,O
Sentence: 31,&,O
Sentence: 31,BABY,O
Sentence: 31,'S,O
Sentence: 31,NUTRITIONAL,O
Sentence: 31,NEEDS,O
Sentence: 31,GOLD,O
Sentence: 31,Aptamil,O
Sentence: 31,HMO,O
Sentence: 31,(,O
Sentence: 31,2'-FLJ,O
Sentence: 31,PREBIOTICS,O
Sentence: 31,DHA,O
Sentence: 31,&,O
Sentence: 31,ARA,O
Sentence: 31,VITAMINS,B-PRODUCT
Sentence: 31,&,I-PRODUCT
Sentence: 31,IRON,I-PRODUCT
Sentence: 31,INFANT,I-PRODUCT
Sentence: 31,FORMULA,I-PRODUCT
Sentence: 31,WITH,O
Sentence: 31,PREBIOTIC,O
Sentence: 31,FIBRES*%,O
Sentence: 31,&,O
Sentence: 31,HMO,O
Sentence: 31,(,O
Sentence: 31,2'-FL,O
Sentence: 31,),O
Sentence: 31,Aptamil,O
Sentence: 31,â€¢HMO,O
Sentence: 31,[,O
Sentence: 31,2,O
Sentence: 31,-,O
Sentence: 31,FL,O
Sentence: 31,],O
Sentence: 31,IS,O
Sentence: 31,NOT,O
Sentence: 31,DERIVED,O
Sentence: 31,FROM,O
Sentence: 31,HUMAN,O
Sentence: 31,MILK,O
Sentence: 31,IMPORTANT,O
Sentence: 31,NOTICE,O
Sentence: 31,:,O
Sentence: 31,MOTHERS,O
Sentence: 31,MILKIS,O
Sentence: 31,BEST,O
Sentence: 31,FOR,O
Sentence: 31,YOUR,O
Sentence: 31,BABY,O
Sentence: 31,.,O
Sentence: 31,76.0,O
Sentence: 31,Ye,O
Sentence: 31,l,O
Sentence: 31,24,O
Sentence: 31,KB,O
Sentence: 31,/,O
Sentence: 31,S,O
Sentence: 31,New,O
Sentence: 31,with,O
Sentence: 31,HMO,O
Sentence: 31,(,O
Sentence: 31,2,O
Sentence: 31,-,O
Sentence: 31,FLJP,O
Sentence: 31,1,O
Sentence: 31,FROM,O
Sentence: 31,BIRTH,O
Sentence: 32,LACTOGEN,O
Sentence: 32,4,O
Sentence: 32,NestlÄ“,B-BRAND
Sentence: 32,Follow,O
Sentence: 32,-,O
Sentence: 32,Up,O
Sentence: 32,Formula,B-PRODUCT
Sentence: 32,-,I-PRODUCT
Sentence: 32,powder,I-PRODUCT
Sentence: 32,ACTOGEN,O
Sentence: 32,PRO,O
Sentence: 32,120,O
Sentence: 32,Ye,O
Sentence: 32,l,O
Sentence: 32,24,O
Sentence: 32,4,O
Sentence: 32,KB,O
Sentence: 32,/,O
Sentence: 32,S,O
Sentence: 32,Whey,O
Sentence: 32,Protein,O
Sentence: 32,Iron,O
Sentence: 32,Vitamin,O
Sentence: 32,A,O
Sentence: 32,",",O
Sentence: 32,C&D,O
Sentence: 32,After,O
Sentence: 32,18,O
Sentence: 32,months,O
Sentence: 32,Upto,O
Sentence: 32,24,O
Sentence: 32,months,O
Sentence: 32,IMPORTANT,O
Sentence: 32,NOTICE,O
Sentence: 32,:,O
Sentence: 32,MOTHER,O
Sentence: 32,'S,O
Sentence: 32,MILK,O
Sentence: 32,IS,O
Sentence: 32,BEST,O
Sentence: 32,FOR,O
Sentence: 32,YOUR,O
Sentence: 32,BABY,O
Sentence: 32,.,O
Sentence: 32,&,O
Sentence: 32,sai,O
Sentence: 33,REMOVES1,B-BRAND
Sentence: 33,Wash,O
Sentence: 33,Tough,O
Sentence: 33,Stains,O
Sentence: 33,in,O
Sentence: 33,TOP,O
Sentence: 33,LOAD,O
Sentence: 33,3.2L,O
Sentence: 33,MEGA,O
Sentence: 33,PACK,O
Sentence: 33,3.2,O
Sentence: 33,L,O
Sentence: 33,=,O
Sentence: 33,3.2,O
Sentence: 33,kg,O
Sentence: 33,ARIEL,O
Sentence: 33,TOP,O
Sentence: 33,LOAD,O
Sentence: 33,MATIC,O
Sentence: 33,LIQUID,B-PRODUCT
Sentence: 33,DETERGENT,I-PRODUCT
Sentence: 33,7.00,O
Sentence: 33,Ye,O
Sentence: 33,l,O
Sentence: 33,24,O
Sentence: 33,of,O
Sentence: 33,Powder,O
Sentence: 33,KB,O
Sentence: 33,/,O
Sentence: 33,S,O
Sentence: 34,Detergent,B-PRODUCT
Sentence: 34,Baby,O
Sentence: 34,Laundry,B-PRODUCT
Sentence: 34,Detergent,I-PRODUCT
Sentence: 34,Kemove,O
Sentence: 34,LuvLap,O
Sentence: 34,100,O
Sentence: 34,%,O
Sentence: 34,Biodegradable,O
Sentence: 34,Anti,O
Sentence: 34,Bacterial,O
Sentence: 34,Concentrated,O
Sentence: 34,Formula,O
Sentence: 34,Free,O
Sentence: 34,from,O
Sentence: 34,Phosphate,O
Sentence: 34,&,O
Sentence: 34,Fluorescence,O
Sentence: 34,23.0,O
Sentence: 34,Ye,O
Sentence: 34,24,O
Sentence: 34,Net,O
Sentence: 34,Volume,O
Sentence: 34,:,O
Sentence: 34,1L,O
Sentence: 34,KB,O
Sentence: 34,/,O
Sentence: 34,S,O
Sentence: 35,Buy,O
Sentence: 35,1,O
Sentence: 35,Get,O
Sentence: 35,1,O
Sentence: 35,FREE,O
Sentence: 35,"""",O
Sentence: 35,wipro,B-BRAND
Sentence: 35,),O
Sentence: 35,Safe,O
Sentence: 35,washn,O
Sentence: 35,Liquid,B-PRODUCT
Sentence: 35,Detergent,I-PRODUCT
Sentence: 35,Colour,O
Sentence: 35,Protection,O
Sentence: 35,GuÃ¼Expert,O
Sentence: 35,for,O
Sentence: 35,75,O
Sentence: 35,+,O
Sentence: 35,washesA,O
Sentence: 35,"80,0",O
Sentence: 35,Ye,O
Sentence: 35,l,O
Sentence: 35,24,O
Sentence: 35,KB,O
Sentence: 35,/,O
Sentence: 35,S,O
Sentence: 35,DUAL,O
Sentence: 35,ACTION,O
Sentence: 35,DETERGENT,O
Sentence: 35,D0SACE,O
Sentence: 36,AIR,B-BRAND
Sentence: 36,WICk,I-BRAND
Sentence: 36,24/7,O
Sentence: 36,with,O
Sentence: 36,OdÃ¸r,O
Sentence: 36,Stop,O
Sentence: 36,â„¢,O
Sentence: 36,Technology,O
Sentence: 36,FRESH,B-PRODUCT
Sentence: 36,MATIC,I-PRODUCT
Sentence: 36,AUTOSPRAY,I-PRODUCT
Sentence: 36,Lavender,O
Sentence: 36,&,O
Sentence: 36,Lotus,O
Sentence: 36,89.0,O
Sentence: 36,Ye,O
Sentence: 36,l,O
Sentence: 36,24,O
Sentence: 36,KB,O
Sentence: 36,/,O
Sentence: 36,S,O
Sentence: 36,UP,O
Sentence: 36,TO,O
Sentence: 36,70,O
Sentence: 36,DAYS,O
Sentence: 36,*,O
Sentence: 36,7ODAYS,O
Sentence: 36,247,O
Sentence: 36,000us,O
Sentence: 36,Lavendor,O
Sentence: 36,&,O
Sentence: 36,Let,O
Sentence: 37,Air,B-PRODUCT
Sentence: 37,Freshener,I-PRODUCT
Sentence: 37,Light,O
Sentence: 37,&,O
Sentence: 37,fresh,O
Sentence: 37,Lavender,O
Sentence: 37,Odour,O
Sentence: 37,Neutralizer,O
Sentence: 37,50,O
Sentence: 37,g,O
Sentence: 37,Air,O
Sentence: 37,Freshen,O
Sentence: 37,10.0,O
Sentence: 37,Ne,O
Sentence: 37,l,O
Sentence: 37,24,O
Sentence: 37,KB,O
Sentence: 37,/,O
Sentence: 37,S,O
Sentence: 37,home,O
Sentence: 37,truths,O
Sentence: 37,A,O
Sentence: 37,Enduring,O
Sentence: 37,Value,O
Sentence: 37,101,O
Sentence: 37,DALMATIANs,O
Sentence: 37,cDisney,O
Sentence: 37,Customize,O
Sentence: 37,your,O
Sentence: 37,notebook,B-PRODUCT
Sentence: 37,covers,O
Sentence: 37,at,O
Sentence: 37,www.classmateshop.com,B-BRAND
Sentence: 37,108Ye,O
Sentence: 37,l,O
Sentence: 37,24,O
Sentence: 37,Classm,O
Sentence: 37,KB,O
Sentence: 37,/,O
Sentence: 37,S,O
Sentence: 37,clAsSMAte,O
Sentence: 37,2018,O
Sentence: 37,notebook,O
Sentence: 37,brand,O
Sentence: 37,is,O
Sentence: 37,nowa,O
Sentence: 37,Sur,O
Sentence: 37,erbrand,O
Sentence: 37,"""",O
Sentence: 37,Survey,O
Sentence: 37,conducted,O
Sentence: 37,by,O
Sentence: 37,lMRB,O
Sentence: 37,in,O
Sentence: 37,July,O
Sentence: 37,2018,O
Sentence: 37,.,O
Sentence: 38,edu,O
Sentence: 38,GAMES,O
Sentence: 38,inside,O
Sentence: 38,LEARN,O
Sentence: 38,WHILE,O
Sentence: 38,YoU,O
Sentence: 38,PLAY,O
Sentence: 38,14.0Ye,O
Sentence: 38,l,O
Sentence: 38,24,O
Sentence: 38,KB,O
Sentence: 38,/,O
Sentence: 38,S,O
Sentence: 38,clAssMAte,B-BRAND
Sentence: 38,EQUESTBJAN,O
Sentence: 39,Enduring,O
Sentence: 39,Valu,O
Sentence: 39,91.9Ye,O
Sentence: 39,l,O
Sentence: 39,24,O
Sentence: 39,SP,O
Sentence: 39,KB,O
Sentence: 39,/,O
Sentence: 39,S,O
Sentence: 39,clAsSMAte,B-BRAND
Sentence: 39,CHHOTA,O
Sentence: 40,3249053,O
Sentence: 40,Dettol,B-BRAND
Sentence: 40,BE,O
Sentence: 40,100,O
Sentence: 40,%,O
Sentence: 40,SURE,O
Sentence: 40,RICOMME,O
Sentence: 40,NOED,O
Sentence: 40,BY,O
Sentence: 40,iNDIAN,O
Sentence: 40,MEDICAL,O
Sentence: 40,ASSOCATION,O
Sentence: 40,ORIGINAL,O
Sentence: 40,GERM,O
Sentence: 40,DEFENCE,O
Sentence: 40,LIQUID,B-PRODUCT
Sentence: 40,HANDWASH,I-PRODUCT
Sentence: 40,PROTECTS,O
Sentence: 40,FROM,O
Sentence: 40,99.99,O
Sentence: 40,%,O
Sentence: 40,NEW,O
Sentence: 40,&,O
Sentence: 40,IMPROVED,O
Sentence: 40,FORMULA,O
Sentence: 40,"""",O
Sentence: 40,ILLNESS,O
Sentence: 40,CAUSING,O
Sentence: 40,GERMS,O
Sentence: 40,*,O
Sentence: 40,OISTUA,O
Sentence: 40,SOF1,O
Sentence: 40,WANDS,O
Sentence: 41,Gmston,B-BRAND
Sentence: 41,Bata,I-BRAND
Sentence: 41,ish,O
Sentence: 41,INDOOR,B-PRODUCT
Sentence: 41,AQUA,I-PRODUCT
Sentence: 41,&,I-PRODUCT
Sentence: 41,PLANTS,I-PRODUCT
Sentence: 41,6,O
Sentence: 41,Fighter,O
Sentence: 41,fish,O
Sentence: 41,can,O
Sentence: 41,survive,O
Sentence: 41,upto,O
Sentence: 41,4,O
Sentence: 41,days,O
Sentence: 41,without,O
Sentence: 41,food,O
Sentence: 41,Instructions,O
Sentence: 41,:,O
Sentence: 41,-,O
Sentence: 41,Feed.2,O
Sentence: 41,Pellets,O
Sentence: 41,/day,O
Sentence: 41,Change,O
Sentence: 41,water,O
Sentence: 41,7,O
Sentence: 41,to,O
Sentence: 41,10,O
Sentence: 41,day,O
Sentence: 41,'s,O
Sentence: 41,9031,O
Sentence: 41,1123,O
Sentence: 41,Amston,O
Sentence: 41,",",O
Sentence: 41,No,O
Sentence: 41,.,O
Sentence: 41,73,O
Sentence: 41,",",O
Sentence: 41,Sy,O
Sentence: 41,.,O
Sentence: 41,No,O
Sentence: 41,.,O
Sentence: 41,6,O
Sentence: 41,",",O
Sentence: 41,Bandapura,O
Sentence: 41,Village,O
Sentence: 41,",",O
Sentence: 41,Bangalore-560,O
Sentence: 41,049,O
Sentence: 41,",",O
Sentence: 41,Phone:9353899395,O
Sentence: 42,Peppermint,B-PRODUCT
Sentence: 42,ce,O
Sentence: 42,70X,O
Sentence: 42,Langer,O
Sentence: 42,lasting,O
Sentence: 42,COoling,O
Sentence: 42,Colgate,B-BRAND
Sentence: 42,Blue,O
Sentence: 42,Gel,O
Sentence: 42,Anticavity,O
Sentence: 42,Toothpaste,O
Sentence: 42,with,O
Sentence: 42,COOLING,O
Sentence: 42,CRYSTALS,O
Sentence: 42,Maxfresh,O
Sentence: 42,NEW,O
Sentence: 43,EVETEX,O
Sentence: 43,Pallavi,O
Sentence: 43,KUMKUM,O
Sentence: 43,MAROON,O
Sentence: 44,REMOVES,O
Sentence: 44,99.9,O
Sentence: 44,%,O
Sentence: 44,GERMS,O
Sentence: 44,FROM,O
Sentence: 44,THE,O
Sentence: 44,WHOLE,O
Sentence: 44,MOUTH,O
Sentence: 44,MOUTHWASH,B-PRODUCT
Sentence: 44,LISTERINE,B-BRAND
Sentence: 44,309120,O
Sentence: 44,ORIGINAL,O
Sentence: 44,250,O
Sentence: 44,ml,O
Sentence: 44,TO,O
Sentence: 44,HELP,O
Sentence: 44,PREVENT,O
Sentence: 44,GUM,O
Sentence: 44,PROBLEMS,O
Sentence: 44,",",O
Sentence: 44,BAD,O
Sentence: 44,BREATH,O
Sentence: 44,AND,O
Sentence: 44,PLAQUE,O
Sentence: 44,308633,O
Sentence: 45,Permethin,B-BRAND
Sentence: 45,Cream,B-PRODUCT
Sentence: 45,Perlice,I-PRODUCT
Sentence: 45,',O
Sentence: 45,CRÃˆME,O
Sentence: 45,RINSE,O
Sentence: 45,CURATIO,O
Sentence: 46,MRP,O
Sentence: 46,inclusive,O
Sentence: 46,o,O
Sentence: 46,of,O
Sentence: 46,all,O
Sentence: 46,taxes,O
Sentence: 46,provmsdds,O
Sentence: 46,BNo,O
Sentence: 46,.,O
Sentence: 46,Md,O
Sentence: 46,239.23,O
Sentence: 46,36,O
Sentence: 46,L1,O
Sentence: 46,4,O
Sentence: 46,03/23,O
Sentence: 46,0,O
Sentence: 46,2/,O
Sentence: 46,25,O
Sentence: 46,Manutactured,O
Sentence: 46,by,O
Sentence: 46,:,O
Sentence: 46,Encube,O
Sentence: 46,Ethicals,O
Sentence: 46,Pot,O
Sentence: 46,No,O
Sentence: 46,.,O
Sentence: 46,C1,O
Sentence: 46,",",O
Sentence: 46,Madkaim,O
Sentence: 46,Ind.,O
Sentence: 46,Estate,O
Sentence: 46,",",O
Sentence: 46,Madkaim,O
Sentence: 46,Post,O
Sentence: 46,Mardol,O
Sentence: 46,",",O
Sentence: 46,Ponda,O
Sentence: 46,",",O
Sentence: 46,Goa,O
Sentence: 46,-,O
Sentence: 46,403,O
Sentence: 46,404,O
Sentence: 46,",",O
Sentence: 46,nda,O
Sentence: 46,Marketed,O
Sentence: 46,by,O
Sentence: 46,:,O
Sentence: 46,CURATIO,O
Sentence: 46,Curatio,O
Sentence: 46,Health,O
Sentence: 46,Care,O
Sentence: 46,(,O
Sentence: 46,),O
Sentence: 46,Private,O
Sentence: 46,Limited,O
Sentence: 46,Mamatha,O
Sentence: 46,Complex,O
Sentence: 46,",",O
Sentence: 46,4th,O
Sentence: 46,Floor,O
Sentence: 46,",",O
Sentence: 46,No,O
Sentence: 46,.,O
Sentence: 46,25/13,O
Sentence: 46,",",O
Sentence: 46,Whites,O
Sentence: 46,Road,O
Sentence: 46,.,O
Sentence: 46,",",O
Sentence: 46,Royapettah,O
Sentence: 46,",",O
Sentence: 46,Chennai-,O
Sentence: 46,600,O
Sentence: 46,014,O
Sentence: 46,",",O
Sentence: 46,India,O
Sentence: 46,.,O
Sentence: 46,Avoid,O
Sentence: 46,contact,O
Sentence: 46,with,O
Sentence: 46,eyes,O
Sentence: 46,.,O
Sentence: 46,Never,O
Sentence: 46,use,O
Sentence: 46,Perlice,O
Sentence: 46,',O
Sentence: 46,g,O
Sentence: 46,crÃªme,O
Sentence: 46,rinse,O
Sentence: 46,on,O
Sentence: 46,eyelÃ¡shes,O
Sentence: 46,or,O
Sentence: 46,eyebrows,O
Sentence: 46,Store,O
Sentence: 46,at,O
Sentence: 46,a,O
Sentence: 46,temperature,O
Sentence: 46,not,O
Sentence: 46,exceeding,O
Sentence: 46,25C,O
Sentence: 46,Do,O
Sentence: 46,not,O
Sentence: 46,freeze,O
Sentence: 46,Pt,O
Sentence: 46,L,O
Sentence: 46,Keep,O
Sentence: 46,out,O
Sentence: 46,of,O
Sentence: 46,reach,O
Sentence: 46,of,O
Sentence: 46,children,O
Sentence: 46,.,O
Sentence: 46,Shake,O
Sentence: 46,well,O
Sentence: 46,before,O
Sentence: 46,use,O
Sentence: 46,FOR,O
Sentence: 46,EXTERNAL,O
Sentence: 46,USE,O
Sentence: 46,ONLY,O
Sentence: 46,wite,O
Sentence: 46,to,O
Sentence: 46,.,O
Sentence: 46,Customercaret,O
Sentence: 46,Ocuratioheathcara,O
Sentence: 46,a,O
Sentence: 46,queries,O
Sentence: 46,",",O
Sentence: 46,please,O
Sentence: 46,call,O
Sentence: 46,:,O
Sentence: 46,+91,O
Sentence: 46,96770,O
Sentence: 46,4868,O
Sentence: 46,Mig,O
Sentence: 46,.,O
Sentence: 46,Lic,O
Sentence: 46,.,O
Sentence: 46,No,O
Sentence: 46,.,O
Sentence: 46,361,O
Sentence: 46,Â®,O
Sentence: 46,Hegistered,O
Sentence: 46,Tade,O
Sentence: 46,kh,O
Sentence: 47,AXE,B-BRAND
Sentence: 47,GOLD,O
Sentence: 47,TEMPTATION,O
Sentence: 47,EXOTIC,O
Sentence: 47,SPICED,O
Sentence: 47,FRAGRANCE,O
Sentence: 47,BODYSPRAY,B-PRODUCT
Sentence: 47,DEODORANT,I-PRODUCT
Sentence: 47,48H,O
Sentence: 47,DUAL,O
Sentence: 47,ACTION,O
Sentence: 47,TECHNOLOGY,O
Sentence: 47,DEN,O
Sentence: 47,VER,O
Sentence: 47,Morning,O
Sentence: 47,Fresh,O
Sentence: 47,POV,O
Sentence: 47,WER,O
Sentence: 47,RLast,O
Sentence: 47,TochnologY,O
Sentence: 47,xx,O
Sentence: 47,Derver,O
Sentence: 47,ngineered,O
Sentence: 48,willh,O
Sentence: 48,OIRECTION,O
Sentence: 48,:,O
Sentence: 48,Shake,O
Sentence: 48,can,O
Sentence: 48,well,O
Sentence: 48,betors,O
Sentence: 48,WARNING,O
Sentence: 48,:,O
Sentence: 48,ContenS,O
Sentence: 48,Under,O
Sentence: 48,yo,O
Sentence: 48,ANROSe,O
Sentence: 48,lO,O
Sentence: 48,Sn,O
Sentence: 48,or,O
Sentence: 48,heat,O
Sentence: 48,abOve,O
Sentence: 48,50,O
Sentence: 48,Â°,O
Sentence: 48,C,O
Sentence: 48,CIerate,O
Sentence: 48,Container,O
Sentence: 48,even,O
Sentence: 48,wherneMpy,O
Sentence: 48,atth,O
Sentence: 48,ve,O
Sentence: 48,or,O
Sentence: 48,incandescent,O
Sentence: 48,b0dy,O
Sentence: 48,Keep,O
Sentence: 48,aNay,O
Sentence: 48,ro,O
Sentence: 48,HO,O
Sentence: 48,inhale,O
Sentence: 48,.,O
Sentence: 48,Do,O
Sentence: 48,not,O
Sentence: 48,use,O
Sentence: 48,in,O
Sentence: 48,any,O
Sentence: 48,way,O
Sentence: 48,he,O
Sentence: 48,product,O
Sentence: 48,is,O
Sentence: 48,intended,O
Sentence: 48,.,O
Sentence: 48,hlorofluorocarbons,O
Sentence: 48,),O
Sentence: 48,.,O
Sentence: 48,Avoid,O
Sentence: 48,contacty,O
Sentence: 48,NGREDIENTS,O
Sentence: 48,:,O
Sentence: 48,Propellant,O
Sentence: 48,(,O
Sentence: 48,Butane,O
Sentence: 48,",",O
Sentence: 48,Prop,O
Sentence: 48,ACohol,O
Sentence: 48,Denatured,O
Sentence: 48,",",O
Sentence: 48,Fragrance,O
Sentence: 48,",",O
Sentence: 48,DM,O
Sentence: 48,Wats,O
Sentence: 48,Giycol,O
Sentence: 48,",",O
Sentence: 48,Diethyl,O
Sentence: 48,phthalate,O
Sentence: 48,",",O
Sentence: 48,Tri,O
Sentence: 48,tEthyi,O
Sentence: 48,Citrate,O
Sentence: 48,.,O
Sentence: 48,Alcohol,O
Sentence: 48,w,O
Sentence: 48,/,O
Sentence: 48,w,O
Sentence: 48,",",O
Sentence: 48,Ethyl,O
Sentence: 48,Alcoh,O
Sentence: 48,with,O
Sentence: 48,1,O
Sentence: 48,%,O
Sentence: 48,W,O
Sentence: 48,/,O
Sentence: 48,w,O
Sentence: 48,Diethyl,O
Sentence: 48,Phthalate,O
Sentence: 48,.,O
Sentence: 48,FOR,O
Sentence: 48,FEEDBACK,O
Sentence: 48,OR,O
Sentence: 48,C,O
Sentence: 48,the,O
Sentence: 48,body,O
Sentence: 48,.,O
Sentence: 48,and,O
Sentence: 48,spray,O
Sentence: 48,.,O
Sentence: 48,or,O
Sentence: 48,children,O
Sentence: 48,under,O
Sentence: 48,3,O
Sentence: 48,years,O
Sentence: 48,.,O
Sentence: 48,Flammable,O
Sentence: 48,",",O
Sentence: 48,EOR,O
Sentence: 48,SUGGESTIONS,O
Sentence: 48,.,O
Sentence: 48,Content,O
Sentence: 48,36,O
Sentence: 48,%,O
Sentence: 48,MRP,O
Sentence: 48,.,O
Sentence: 48,MKtd,O
Sentence: 48,By,O
Sentence: 48,:,O
Sentence: 48,VANESA,O
Sentence: 48,CARE,O
Sentence: 48,PVT,O
Sentence: 48,.,O
Sentence: 48,LTD.18,O
Sentence: 48,",",O
Sentence: 48,G5,O
Sentence: 48,New,O
Sentence: 48,Delhi-1,O
Sentence: 48,110005,O
Sentence: 48,Customer,O
Sentence: 48,Care,O
Sentence: 48,No,O
Sentence: 48,.,O
Sentence: 48,r,O
Sentence: 48,E,O
Sentence: 48,-,O
Sentence: 48,mail,O
Sentence: 48,:,O
Sentence: 48,ccare@vanesa.co.in,O
Sentence: 48,",",O
Sentence: 48,Web,O
Sentence: 48,..,O
Sentence: 48,ww.are,O
Sentence: 48,MMd,O
Sentence: 48,By,O
Sentence: 48,:,O
Sentence: 48,(,O
Sentence: 48,A,O
Sentence: 48,),O
Sentence: 48,VANESA,O
Sentence: 48,COSMETICS,O
Sentence: 48,196/18,O
Sentence: 48,Johron,O
Sentence: 48,",",O
Sentence: 48,Trilokpur,O
Sentence: 48,road,O
Sentence: 48,",",O
Sentence: 48,Kala,O
Sentence: 48,Amb,O
Sentence: 48,",",O
Sentence: 48,Dist,O
Sentence: 48,ML,O
Sentence: 48,No,O
Sentence: 48,.,O
Sentence: 48,HIM,O
Sentence: 48,/,O
Sentence: 48,COS/06/93,O
Sentence: 48,.,O
Sentence: 48,St,O
Sentence: 48,Exc,O
Sentence: 48,.,O
Sentence: 48,Lic,O
Sentence: 48,.,O
Sentence: 48,No,O
Sentence: 48,.,O
Sentence: 48,:,O
Sentence: 48,SIM,O
Sentence: 48,/,O
Sentence: 48,M&TP,O
Sentence: 48,/,O
Sentence: 48,L-1/07/2008,O
Sentence: 48,-,O
Sentence: 48,09,O
Sentence: 48,B,O
Sentence: 48,),O
Sentence: 48,VANESA,O
Sentence: 48,COSMETICS,O
Sentence: 48,PVT,O
Sentence: 48,.,O
Sentence: 48,LTD,O
Sentence: 48,.,O
Sentence: 48,",",O
Sentence: 48,Baroit,O
Sentence: 48,Area,O
Sentence: 48,",",O
Sentence: 48,Distt,O
Sentence: 48,.,O
Sentence: 48,Sonepat,O
Sentence: 48,",",O
Sentence: 48,Haryana-,O
Sentence: 48,131,O
Sentence: 48,104,O
Sentence: 48,ML,O
Sentence: 48,No,O
Sentence: 48,.,O
Sentence: 48,251,O
Sentence: 48,COS(H,O
Sentence: 48,),O
Sentence: 48,",",O
Sentence: 48,St.,O
Sentence: 48,Exc,O
Sentence: 48,.,O
Sentence: 48,Lic,O
Sentence: 48,.,O
Sentence: 48,No,O
Sentence: 48,.,O
Sentence: 48,:,O
Sentence: 48,L42,O
Sentence: 48,Net,O
Sentence: 48,Contents,O
Sentence: 48,:,O
Sentence: 48,MFD,O
Sentence: 48,.,O
Sentence: 48,(,O
Sentence: 48,tragra,O
Sentence: 48,OLOF,O
Sentence: 48,ALL,O
Sentence: 48,TAXES,O
Sentence: 48,),O
Sentence: 48,BATCH,O
Sentence: 48,NO,O
Sentence: 48,.,O
Sentence: 48,USE,O
Sentence: 48,BEFORE,O
Sentence: 48,Vanesa,O
Sentence: 48,165,O
Sentence: 48,ml/106,O
Sentence: 48,g,O
Sentence: 48,RS,O
Sentence: 48,.,O
Sentence: 48,220,O
Sentence: 48,.,O
Sentence: 48,00,O
Sentence: 48,03/2021,O
Sentence: 48,..,O
Sentence: 48,E,O
Sentence: 48,-,O
Sentence: 48,DiF,O
Sentence: 48,$,O
Sentence: 48,220,O
Sentence: 48,02/2024,O
Sentence: 49,WORLD,O
Sentence: 49,'S,O
Sentence: 49,NO.1,O
Sentence: 49,HAIR,B-PRODUCT
Sentence: 49,OIL,I-PRODUCT
Sentence: 49,NEW,O
Sentence: 49,PACK,O
Sentence: 49,Dabur,B-BRAND
Sentence: 49,Aula,O
Sentence: 49,STRONG,O
Sentence: 49,LONGER,O
Sentence: 49,sTHICKER,O
Sentence: 49,Hai,O
Sentence: 49,Store,O
Sentence: 49,away,O
Sentence: 49,fam,O
Sentence: 49,snlight,O
Sentence: 49,Based,O
Sentence: 49,on,O
Sentence: 49,independent,O
Sentence: 49,agency,O
Sentence: 49,report,O
Sentence: 49,.,O
Sentence: 49,For,O
Sentence: 49,detai,O
Sentence: 49,Visit,O
Sentence: 49,daburamla.com,B-BRAND
Sentence: 49,Dabur,O
Sentence: 49,Amla,O
Sentence: 49,Hair,B-PRODUCT
Sentence: 49,OiI,I-PRODUCT
Sentence: 49,Stronger,O
Sentence: 49,",",O
Sentence: 49,Longer,O
Sentence: 49,",",O
Sentence: 49,Thicker,O
Sentence: 49,Halr,O
Sentence: 49,8ll901,O
Sentence: 49,207l0,O
Sentence: 49,19029||,O
Sentence: 49,Net,O
Sentence: 49,Vol,O
Sentence: 49,..,O
Sentence: 49,For,O
Sentence: 49,nane,O
Sentence: 49,and,O
Sentence: 49,addresSs,O
Sentence: 49,of,O
Sentence: 49,mig,O
Sentence: 49,.,O
Sentence: 49,unit,O
Sentence: 49,",",O
Sentence: 49,read,O
Sentence: 49,tihe,O
Sentence: 49,lirst,O
Sentence: 49,huo,O
Sentence: 49,ctaracta,O
Sentence: 49,of,O
Sentence: 49,batch,O
Sentence: 49,code,O
Sentence: 49,&,O
Sentence: 49,see,O
Sentence: 49,below,O
Sentence: 49,:,O
Sentence: 49,BM,O
Sentence: 49,),O
Sentence: 49,Dabur,O
Sentence: 49,India,O
Sentence: 49,Limited,O
Sentence: 49,",",O
Sentence: 49,Village,O
Sentence: 49,Manakpur,O
Sentence: 49,",",O
Sentence: 49,Tehsil,O
Sentence: 49,Baddi,O
